Date,Open,High,Low,Close,Adj Close,Volume
2009-12-01,85.389999,86.570000,84.820000,85.879997,78.335487,3194300
2009-12-02,85.879997,87.279999,85.540001,87.099998,79.448341,2475200
2009-12-03,87.610001,87.879997,85.779999,85.940002,78.390236,3246400
2009-12-04,87.080002,88.040001,86.059998,87.930000,80.205414,2926800
2009-12-07,88.010002,88.440002,87.389999,87.519997,79.831436,2271000
2009-12-08,89.470001,90.620003,89.010002,89.879997,81.984108,6866400
2009-12-09,90.349998,90.349998,88.099998,89.000000,81.181396,3389600
2009-12-10,89.260002,90.010002,87.669998,88.040001,80.405121,2376300
2009-12-11,87.930000,88.949997,87.589996,87.940002,80.313805,1815400
2009-12-14,88.250000,90.650002,88.190002,90.559998,82.706596,2644500
2009-12-15,90.459999,91.989998,90.000000,91.360001,83.437225,4924000
2009-12-16,91.940002,92.589996,89.750000,89.949997,82.149467,3494500
2009-12-17,86.489998,87.099998,84.389999,84.470001,77.144722,8399100
2009-12-18,85.089996,85.760002,83.529999,84.949997,77.583084,4804000
2009-12-21,85.430000,86.199997,84.110001,84.720001,77.373062,3637700
2009-12-22,84.629997,85.410004,83.279999,83.500000,76.258812,3554900
2009-12-23,83.260002,84.000000,82.860001,83.760002,76.496307,2171200
2009-12-24,84.000000,84.389999,82.349998,82.570000,75.409500,1458100
2009-12-28,82.540001,83.449997,82.349998,83.019997,75.820480,2124300
2009-12-29,83.029999,85.339996,82.849998,85.160004,77.774887,2916200
2009-12-30,85.000000,85.239998,84.349998,85.169998,77.784027,1589000
2009-12-31,84.209999,84.739998,83.300003,83.449997,76.213158,1984200
2010-01-04,84.209999,85.000000,83.110001,83.449997,76.213158,3215100
2010-01-05,83.440002,84.589996,82.639999,84.540001,77.208656,2493300
2010-01-06,84.330002,85.120003,83.610001,83.839996,76.569336,2491000
2010-01-07,83.849998,83.849998,82.400002,82.930000,75.738289,3093200
2010-01-08,84.080002,85.260002,82.949997,84.989998,77.619629,4351200
2010-01-11,85.589996,88.290001,85.400002,87.250000,79.683624,6131900
2010-01-12,86.440002,88.680000,85.599998,86.580002,79.071732,3345100
2010-01-13,86.949997,87.330002,85.150002,85.820000,78.377625,2855700
2010-01-14,85.580002,86.449997,85.089996,86.290001,78.806870,2104300
2010-01-15,86.339996,86.800003,84.930000,85.110001,77.729225,4369700
2010-01-19,84.970001,86.260002,84.970001,85.900002,78.450691,2289200
2010-01-20,84.750000,84.800003,83.080002,84.059998,76.770264,2793100
2010-01-21,84.349998,84.480003,81.300003,81.599998,74.523628,2865500
2010-01-22,81.320000,81.860001,80.190002,80.290001,73.327194,2551800
2010-01-25,81.220001,81.220001,79.150002,80.690002,73.692513,1878500
2010-01-26,80.459999,81.230003,79.510002,80.760002,73.756432,2272300
2010-01-27,80.750000,80.769997,78.610001,80.419998,73.445938,3523900
2010-01-28,80.980003,80.980003,78.389999,79.070000,72.213005,1974200
2010-01-29,79.680000,80.699997,78.300003,78.349998,71.555443,3139500
2010-02-01,78.809998,80.730003,78.760002,80.669998,73.674255,3056600
2010-02-02,81.070000,82.550003,80.360001,82.330002,75.190292,3217400
2010-02-03,81.660004,82.849998,80.910004,82.120003,74.998505,2593700
2010-02-04,81.360001,81.739998,78.750000,78.849998,72.012077,3830100
2010-02-05,78.849998,79.250000,75.169998,76.690002,70.039398,5535300
2010-02-08,76.820000,77.769997,75.309998,76.690002,70.039398,2966800
2010-02-09,77.269997,79.720001,76.959999,79.220001,72.350006,4694400
2010-02-10,79.160004,79.290001,77.519997,78.290001,71.500648,2196800
2010-02-11,78.379997,79.779999,77.440002,79.529999,72.633110,2272800
2010-02-12,78.400002,78.680000,77.510002,78.550003,71.738113,2902000
2010-02-16,78.919998,80.199997,78.919998,79.970001,73.034966,2649200
2010-02-17,79.900002,80.489998,78.930000,79.940002,73.007568,2484400
2010-02-18,79.629997,80.389999,79.370003,80.099998,73.153702,1714300
2010-02-19,80.099998,82.440002,80.099998,81.760002,74.669731,3000000
2010-02-22,82.250000,83.139999,81.519997,82.360001,75.217682,2218800
2010-02-23,82.059998,83.120003,80.919998,81.489998,74.423126,2217300
2010-02-24,81.730003,83.610001,81.730003,83.080002,75.875252,3083400
2010-02-25,81.540001,83.269997,80.269997,83.180000,75.966576,3007100
2010-02-26,83.129997,84.980003,82.320000,84.760002,77.409576,3030000
2010-03-01,84.919998,86.449997,84.830002,85.809998,78.368500,2419000
2010-03-02,86.440002,87.120003,85.209999,85.410004,78.003220,3169300
2010-03-03,85.820000,87.800003,85.660004,86.139999,78.669876,3579600
2010-03-04,87.230003,87.480003,85.470001,86.360001,78.870827,2448200
2010-03-05,87.019997,87.750000,86.629997,86.949997,79.409645,1817600
2010-03-08,87.260002,87.540001,86.139999,86.669998,79.153954,1924700
2010-03-09,86.480003,87.339996,85.639999,86.849998,79.419098,2023300
2010-03-10,87.010002,88.339996,86.879997,87.260002,79.794052,2557400
2010-03-11,86.610001,87.000000,85.639999,86.489998,79.089920,4330500
2010-03-12,86.529999,86.690002,84.800003,86.180000,78.806435,3605200
2010-03-15,86.199997,87.830002,86.150002,87.830002,80.315262,2509100
2010-03-16,88.040001,88.940002,87.680000,88.629997,81.046791,2798400
2010-03-17,89.050003,90.510002,89.050003,89.800003,82.116707,4885800
2010-03-18,87.849998,92.959999,87.000000,92.669998,84.741173,13233200
2010-03-19,91.050003,92.169998,90.360001,91.050003,83.259781,5613000
2010-03-22,90.500000,91.000000,89.519997,89.680000,82.006981,3904200
2010-03-23,89.660004,92.010002,89.639999,91.629997,83.790123,4116000
2010-03-24,91.419998,91.500000,90.099998,90.239998,82.519051,4458000
2010-03-25,91.180000,91.940002,90.010002,90.940002,83.159187,5720000
2010-03-26,91.190002,91.879997,90.339996,91.349998,83.534073,3777100
2010-03-29,91.750000,92.430000,90.839996,92.230003,84.338806,3423400
2010-03-30,92.519997,93.230003,91.680000,92.820000,84.878326,3979900
2010-03-31,92.169998,93.660004,91.599998,93.400002,85.408707,4168500
2010-04-01,94.010002,94.529999,91.690002,92.169998,84.283920,2527800
2010-04-05,92.120003,92.629997,91.660004,92.459999,84.549118,2091900
2010-04-06,92.089996,92.839996,91.760002,92.370003,84.466812,1794300
2010-04-07,92.029999,92.349998,90.199997,90.669998,82.912270,2522400
2010-04-08,90.449997,90.940002,89.820000,90.720001,82.957970,2344000
2010-04-09,90.480003,91.639999,90.279999,91.260002,83.451782,1876000
2010-04-12,91.070000,91.699997,90.570000,90.820000,83.049423,1542300
2010-04-13,90.690002,90.949997,89.919998,90.720001,82.957970,1358600
2010-04-14,91.120003,94.230003,90.769997,94.010002,85.966537,4753400
2010-04-15,95.300003,97.750000,95.300003,95.620003,87.438736,4342800
2010-04-16,95.239998,95.389999,93.410004,93.870003,85.838486,3812200
2010-04-19,93.320000,94.269997,91.930000,92.550003,84.631439,2866100
2010-04-20,93.339996,93.559998,91.550003,92.040001,84.165070,3546600
2010-04-21,91.980003,92.500000,91.120003,91.500000,83.671257,2628500
2010-04-22,91.010002,91.940002,89.900002,91.709999,83.863319,3302100
2010-04-23,91.930000,92.830002,91.300003,92.809998,84.869186,2879700
2010-04-26,93.029999,93.989998,92.269997,92.500000,84.585724,2075900
2010-04-27,91.730003,92.709999,89.430000,89.720001,82.043564,2996400
2010-04-28,90.370003,91.419998,89.660004,90.839996,83.067726,2439400
2010-04-29,91.470001,92.800003,91.279999,92.580002,84.658844,2325600
2010-04-30,92.419998,93.800003,89.900002,90.010002,82.308754,2653600
2010-05-03,90.680000,92.739998,90.320000,92.470001,84.558289,2985000
2010-05-04,91.029999,91.239998,88.339996,89.370003,81.723511,3572300
2010-05-05,88.449997,89.639999,87.849998,88.559998,80.982819,2224600
2010-05-06,87.949997,89.279999,81.500000,85.989998,78.632706,4072400
2010-05-07,86.160004,86.160004,81.800003,83.139999,76.026558,4864000
2010-05-10,87.029999,88.459999,86.099998,87.720001,80.214691,3517000
2010-05-11,86.930000,89.620003,86.320000,88.110001,80.571304,2894900
2010-05-12,88.620003,89.919998,88.000000,89.760002,82.080132,1779400
2010-05-13,89.349998,89.620003,87.669998,87.980003,80.452431,1891100
2010-05-14,87.300003,87.419998,85.010002,85.910004,78.559547,2682100
2010-05-17,86.129997,86.959999,84.000000,85.889999,78.541252,2356000
2010-05-18,85.959999,86.820000,83.769997,84.059998,76.867844,3215000
2010-05-19,83.269997,84.709999,82.120003,84.089996,76.895248,2960600
2010-05-20,82.550003,83.169998,81.019997,81.099998,74.161110,3747500
2010-05-21,80.139999,83.349998,79.410004,83.059998,75.953384,4250000
2010-05-24,82.660004,83.470001,81.410004,81.470001,74.499451,2364300
2010-05-25,79.110001,80.889999,78.290001,80.709999,73.804436,4349900
2010-05-26,81.440002,82.709999,81.010002,81.639999,74.654892,3179400
2010-05-27,83.160004,84.290001,82.129997,84.160004,76.959274,2609600
2010-05-28,84.040001,84.629997,82.669998,83.489998,76.346611,2313900
2010-06-01,82.489998,83.410004,81.199997,81.290001,74.334854,2904400
2010-06-02,81.930000,83.410004,81.489998,83.320000,76.191147,2242000
2010-06-03,83.839996,84.849998,82.660004,83.980003,76.794670,2195100
2010-06-04,82.209999,82.620003,78.839996,79.370003,72.579109,3875300
2010-06-07,79.930000,79.930000,76.449997,76.519997,69.972954,4042700
2010-06-08,77.070000,79.010002,76.029999,78.680000,71.948128,3405300
2010-06-09,79.379997,80.250000,77.120003,77.550003,70.914810,3436000
2010-06-10,79.139999,80.339996,78.650002,80.260002,73.392960,2725300
2010-06-11,79.529999,80.739998,78.820000,80.629997,73.731300,2406100
2010-06-14,81.180000,82.500000,80.750000,81.470001,74.499451,3507100
2010-06-15,82.099998,83.150002,81.629997,83.010002,76.019646,3561500
2010-06-16,81.400002,82.050003,77.919998,78.070000,71.495628,15058000
2010-06-17,78.500000,78.519997,77.129997,78.110001,71.532272,7910200
2010-06-18,78.470001,78.820000,77.910004,78.699997,72.072571,3733300
2010-06-21,79.690002,80.089996,78.019997,78.580002,71.962708,3346100
2010-06-22,78.519997,78.959999,75.879997,76.199997,69.783112,4665900
2010-06-23,76.430000,77.220001,75.440002,76.589996,70.140259,4015900
2010-06-24,76.220001,77.330002,75.690002,75.959999,69.563339,4112700
2010-06-25,76.120003,76.239998,74.419998,75.959999,69.563339,8014300
2010-06-28,75.800003,76.550003,74.930000,75.129997,68.803200,3176200
2010-06-29,74.010002,74.269997,70.940002,71.510002,65.488098,5349400
2010-06-30,71.470001,71.900002,69.980003,70.110001,64.205971,4570400
2010-07-01,70.709999,72.190002,69.779999,72.000000,65.936806,6562400
2010-07-02,72.389999,72.599998,71.019997,71.410004,65.396492,4719000
2010-07-06,72.230003,72.709999,70.059998,70.699997,64.746292,5745100
2010-07-07,71.000000,72.910004,70.570000,72.889999,66.751854,4839800
2010-07-08,73.489998,74.440002,72.629997,73.680000,67.475342,3219300
2010-07-09,73.870003,74.360001,72.519997,74.220001,67.969864,3500500
2010-07-12,75.209999,75.400002,73.580002,74.160004,67.914917,2902600
2010-07-13,75.160004,77.680000,75.110001,77.290001,70.781334,5278600
2010-07-14,77.010002,79.120003,76.910004,78.730003,72.100060,5260100
2010-07-15,78.750000,78.800003,76.239998,77.220001,70.717209,3884300
2010-07-16,76.800003,76.989998,74.370003,74.610001,68.327003,3024200
2010-07-19,74.910004,75.220001,73.699997,74.989998,68.675011,2248000
2010-07-20,74.099998,76.040001,73.260002,75.910004,69.517548,2303800
2010-07-21,76.529999,76.570000,73.349998,74.029999,67.795853,3010300
2010-07-22,75.709999,78.739998,75.709999,78.529999,71.916908,4490400
2010-07-23,78.489998,79.000000,77.570000,78.959999,72.310684,2800400
2010-07-26,82.260002,83.639999,82.000000,83.389999,76.367615,7247800
2010-07-27,84.000000,84.239998,81.809998,82.370003,75.433533,3282600
2010-07-28,81.750000,83.050003,81.410004,82.839996,75.863968,2931000
2010-07-29,83.470001,83.680000,81.150002,82.070000,75.158798,2335400
2010-07-30,81.230003,82.989998,80.669998,82.550003,75.598366,2453600
2010-08-02,83.900002,84.669998,83.059998,84.599998,77.475754,2471300
2010-08-03,84.459999,84.459999,82.750000,83.629997,76.587440,2350200
2010-08-04,84.019997,86.089996,83.750000,85.959999,78.721230,3289500
2010-08-05,85.180000,86.050003,84.849998,85.750000,78.528885,2478000
2010-08-06,84.559998,85.790001,84.080002,85.320000,78.135117,1845600
2010-08-09,85.559998,87.739998,85.519997,87.290001,79.939232,2915400
2010-08-10,86.440002,87.470001,85.769997,87.099998,79.765228,2778100
2010-08-11,85.419998,85.480003,82.470001,83.129997,76.129524,3736600
2010-08-12,81.750000,82.190002,80.889999,81.940002,75.039742,3022500
2010-08-13,81.779999,82.199997,80.779999,80.800003,73.995750,1967600
2010-08-16,80.180000,81.500000,79.879997,80.980003,74.160599,1942900
2010-08-17,81.949997,84.470001,81.739998,83.760002,76.706482,2780600
2010-08-18,83.540001,84.550003,82.739998,84.040001,76.962906,2518900
2010-08-19,83.500000,83.919998,80.940002,81.580002,74.710060,2700000
2010-08-20,81.059998,81.660004,79.980003,81.230003,74.389534,2572500
2010-08-23,82.269997,83.269997,81.330002,81.440002,74.581863,2622000
2010-08-24,80.260002,80.690002,78.129997,79.089996,72.429741,3030200
2010-08-25,78.110001,79.139999,77.250000,78.750000,72.118385,2707300
2010-08-26,78.470001,80.110001,78.470001,78.760002,72.127533,2316800
2010-08-27,79.510002,80.570000,77.889999,80.459999,73.684372,1940900
2010-08-30,79.669998,80.870003,78.750000,78.779999,72.145882,1511700
2010-08-31,78.510002,79.400002,77.339996,78.050003,71.477341,2733500
2010-09-01,79.309998,81.690002,79.040001,81.370003,74.517761,3479400
2010-09-02,81.510002,82.150002,81.010002,81.720001,74.838272,2455400
2010-09-03,82.790001,84.120003,82.480003,82.750000,75.781532,2585000
2010-09-07,82.239998,82.760002,81.330002,81.980003,75.076385,1666700
2010-09-08,82.029999,84.610001,82.029999,83.809998,76.864784,2311000
2010-09-09,85.120003,85.860001,84.129997,84.279999,77.295830,1961400
2010-09-10,84.699997,85.000000,83.959999,84.160004,77.185783,1166600
2010-09-13,85.250000,86.349998,84.279999,84.620003,77.607658,2095000
2010-09-14,84.839996,85.589996,84.059998,85.089996,78.038712,2184500
2010-09-15,84.860001,86.309998,84.599998,85.940002,78.818268,2022100
2010-09-16,83.410004,84.000000,81.800003,82.720001,75.865105,8247600
2010-09-17,82.849998,82.849998,81.809998,82.279999,75.461571,3893600
2010-09-20,82.570000,83.669998,82.089996,82.910004,76.039352,2491700
2010-09-21,83.220001,83.750000,82.410004,83.629997,76.699722,3959000
2010-09-22,83.610001,85.080002,83.309998,84.300003,77.314186,3618600
2010-09-23,83.559998,84.419998,82.370003,82.660004,75.810089,2464200
2010-09-24,83.879997,84.800003,83.669998,84.230003,77.249969,2383500
2010-09-27,84.610001,84.870003,83.949997,84.070000,77.103241,2253600
2010-09-28,84.059998,84.860001,82.760002,84.709999,77.690201,2880500
2010-09-29,84.510002,86.570000,84.010002,86.370003,79.212646,5037300
2010-09-30,87.000000,88.459999,85.430000,85.500000,78.414764,5114000
2010-10-01,86.410004,87.419998,85.230003,85.639999,78.543152,3260800
2010-10-04,85.529999,86.639999,84.739998,85.430000,78.350533,3371200
2010-10-05,86.230003,88.449997,86.120003,87.830002,80.551651,3840200
2010-10-06,87.589996,88.000000,86.730003,87.379997,80.138931,2108400
2010-10-07,87.650002,87.680000,85.930000,86.739998,79.551964,1930500
2010-10-08,86.930000,88.930000,86.339996,88.690002,81.340385,3697800
2010-10-11,88.959999,88.959999,88.099998,88.400002,81.074402,1684500
2010-10-12,87.959999,88.379997,86.550003,87.980003,80.689224,2255200
2010-10-13,88.559998,90.629997,88.260002,89.750000,82.312553,2829700
2010-10-14,89.730003,89.750000,88.839996,89.389999,81.982391,1577300
2010-10-15,90.050003,90.500000,88.650002,89.620003,82.193329,2172800
2010-10-18,89.449997,89.900002,88.889999,89.470001,82.055763,1953100
2010-10-19,88.190002,88.709999,86.430000,87.139999,79.918823,2844400
2010-10-20,87.570000,89.250000,87.500000,88.919998,81.551300,2506100
2010-10-21,88.919998,89.870003,87.800003,88.570000,81.230324,1826200
2010-10-22,88.660004,88.860001,87.900002,88.860001,81.496307,954600
2010-10-25,89.389999,90.199997,88.919998,89.559998,82.138306,2716300
2010-10-26,88.970001,90.300003,88.250000,89.639999,82.211662,1763300
2010-10-27,88.629997,88.750000,86.699997,88.129997,80.826775,2352800
2010-10-28,88.699997,89.180000,87.570000,88.830002,81.468811,2335900
2010-10-29,88.720001,89.129997,87.669998,87.720001,80.450798,2062700
2010-11-01,87.690002,88.769997,86.040001,86.419998,79.258492,2610300
2010-11-02,87.099998,87.690002,86.230003,87.029999,79.817963,2040700
2010-11-03,87.000000,88.379997,85.839996,87.440002,80.193977,2932400
2010-11-04,88.379997,89.139999,87.930000,88.800003,81.441284,3501400
2010-11-05,88.730003,90.550003,88.730003,90.000000,82.541832,2527100
2010-11-08,89.180000,90.459999,89.050003,90.309998,82.826126,1995900
2010-11-09,90.419998,90.650002,87.790001,88.120003,80.817650,2330600
2010-11-10,88.330002,88.750000,87.250000,88.480003,81.147789,1468600
2010-11-11,87.480003,88.449997,87.349998,87.980003,80.689224,1831400
2010-11-12,87.389999,87.750000,86.769997,87.320000,80.083916,1533900
2010-11-15,87.680000,88.250000,86.230003,86.389999,79.230995,2144000
2010-11-16,85.879997,86.230003,84.489998,85.870003,78.754089,2382900
2010-11-17,86.120003,86.730003,85.349998,85.629997,78.533936,1745000
2010-11-18,86.760002,87.589996,86.139999,87.089996,79.985062,2153600
2010-11-19,87.349998,87.970001,86.550003,86.790001,79.709541,1929600
2010-11-22,86.500000,87.500000,85.879997,87.339996,80.214684,2326000
2010-11-23,86.320000,86.900002,85.809998,86.139999,79.112579,1614300
2010-11-24,86.860001,88.599998,86.589996,88.470001,81.252457,1936900
2010-11-26,87.570000,87.989998,87.440002,87.500000,80.361633,642600
2010-11-29,89.000000,91.980003,88.470001,91.589996,84.117935,5127600
2010-11-30,91.209999,93.029999,91.000000,91.120003,83.686317,4810800
2010-12-01,93.239998,95.000000,93.099998,93.989998,86.322159,3220300
2010-12-02,94.349998,96.230003,94.099998,95.209999,87.442650,2399300
2010-12-03,94.510002,95.480003,94.360001,95.000000,87.249756,1833900
2010-12-06,94.529999,94.669998,93.040001,93.290001,85.679268,2323700
2010-12-07,94.180000,94.599998,92.639999,92.660004,85.100647,3025500
2010-12-08,92.430000,93.279999,92.099998,92.809998,85.238419,1401700
2010-12-09,93.669998,94.279999,93.300003,94.089996,86.413979,2650400
2010-12-10,94.099998,94.099998,92.629997,93.980003,86.312950,1752800
2010-12-13,94.900002,95.190002,94.260002,94.309998,86.616028,2186900
2010-12-14,94.419998,94.769997,92.930000,93.330002,85.716011,2353800
2010-12-15,93.330002,93.500000,92.389999,92.389999,84.852692,2193200
2010-12-16,91.860001,94.790001,91.279999,94.220001,86.533379,6865000
2010-12-17,94.230003,94.309998,92.239998,93.070000,85.477203,2990100
2010-12-20,93.809998,93.889999,92.809998,93.559998,85.927254,1604500
2010-12-21,93.800003,94.489998,93.470001,93.690002,86.046631,1547300
2010-12-22,93.830002,93.900002,92.820000,93.370003,85.752747,1246700
2010-12-23,93.029999,93.519997,92.570000,93.010002,85.422119,880200
2010-12-27,92.489998,93.199997,92.489998,93.029999,85.440468,678100
2010-12-28,93.239998,93.360001,92.589996,93.019997,85.431274,839400
2010-12-29,93.070000,93.250000,92.639999,92.800003,85.229233,790100
2010-12-30,92.820000,93.239998,92.699997,92.959999,85.376183,764900
2010-12-31,92.529999,93.410004,92.410004,93.010002,85.422119,1015100
2011-01-03,93.540001,94.290001,93.120003,93.190002,85.587410,2037700
2011-01-04,93.379997,93.870003,92.059998,93.120003,85.523125,2412600
2011-01-05,92.519997,94.269997,92.370003,93.870003,86.211952,2351100
2011-01-06,93.699997,93.930000,92.910004,93.099998,85.504753,1890000
2011-01-07,93.000000,94.320000,91.800003,93.150002,85.550690,5209400
2011-01-10,93.010002,94.980003,92.250000,94.059998,86.386429,2959000
2011-01-11,94.790001,94.790001,92.449997,93.309998,85.697609,2635500
2011-01-12,93.919998,95.139999,93.279999,95.000000,87.249756,3155100
2011-01-13,94.910004,96.169998,94.620003,95.629997,87.828346,2725900
2011-01-14,95.650002,97.000000,95.309998,95.830002,88.012016,2600400
2011-01-18,96.309998,96.790001,95.080002,95.800003,87.984474,1565300
2011-01-19,95.629997,95.720001,93.570000,94.339996,86.643585,2039200
2011-01-20,93.540001,94.019997,92.790001,93.510002,85.881317,2253300
2011-01-21,94.419998,94.639999,92.870003,93.339996,85.725143,1872300
2011-01-24,93.120003,94.440002,92.970001,94.370003,86.671165,2037800
2011-01-25,94.029999,94.349998,93.300003,93.989998,86.322159,1418600
2011-01-26,94.129997,94.769997,93.269997,94.309998,86.616028,2180700
2011-01-27,94.410004,94.839996,93.800003,94.360001,86.661972,1862300
2011-01-28,94.519997,94.639999,90.180000,90.480003,83.098495,4654200
2011-01-31,91.000000,91.500000,90.010002,90.320000,82.951561,3088700
2011-02-01,92.750000,93.959999,92.279999,92.690002,85.128220,4049700
2011-02-02,92.070000,92.129997,90.519997,90.800003,83.392418,4172700
2011-02-03,91.940002,92.300003,91.099998,91.459999,83.998543,3933100
2011-02-04,91.599998,91.820000,90.540001,91.739998,84.255737,1986800
2011-02-07,91.839996,92.750000,91.300003,91.459999,83.998543,2144200
2011-02-08,91.379997,92.400002,91.169998,92.050003,84.540428,1652500
2011-02-09,91.709999,92.169998,91.000000,91.599998,84.127136,1762300
2011-02-10,91.309998,94.690002,91.309998,94.440002,86.735466,3024600
